Date,AMZN,DPZ,BTC,NFLX
11/27/2017,1195.829956,172.13089,9733.200195,195.050003
11/28/2017,1193.599976,169.931412,9906.040039,199.179993
11/29/2017,1161.27002,176.717224,9837.860352,188.149994
11/30/2017,1176.75,183.611557,9946.759766,187.580002
12/1/2017,1162.349976,182.092621,10861.46973,186.820007
12/4/2017,1133.949951,185.051544,11623.91016,184.039993
12/5/2017,1141.569946,182.960571,11667.12988,184.210007
12/6/2017,1152.349976,178.68985,13749.57031,185.300003
12/7/2017,1159.790039,177.052567,16850.31055,185.199997
12/8/2017,1162,181.392334,16047.61035,188.539993
12/11/2017,1168.920044,178.482742,16732.4707,186.220001
12/12/2017,1165.079956,178.137512,17083.90039,185.729996
12/13/2017,1164.130005,178.038895,16286.82031,187.860001
12/14/2017,1174.26001,180.481323,16467.91016,189.559998
12/15/2017,1179.140015,182.973145,17604.84961,190.119995
12/18/2017,1190.579956,183.92244,18972.32031,190.419998
12/19/2017,1187.380005,184.970581,17523.69922,187.020004
12/20/2017,1177.619995,181.569,16461.9707,188.820007
12/21/2017,1174.76001,186.285736,15632.12012,188.619995
12/22/2017,1168.359985,190.715698,13664.96973,189.940002
12/26/2017,1176.76001,188.243607,15756.55957,187.759995
12/27/2017,1182.26001,188.441376,15416.63965,186.240005
12/28/2017,1186.099976,187.857971,14398.7002,192.710007
12/29/2017,1169.469971,186.84938,14392.57031,191.960007
1/2/2018,1189.01001,184.851913,14754.12988,201.070007
1/3/2018,1204.199951,189.519211,15156.62012,205.050003
1/4/2018,1209.589966,195.086334,15180.08008,205.630005
1/5/2018,1229.140015,198.062698,16954.7793,209.990005
1/8/2018,1246.869995,201.335724,14976.16992,212.050003
1/9/2018,1252.699951,204.401108,14468.5,209.309998
1/10/2018,1254.329956,197.855057,14919.49023,212.520004
1/11/2018,1276.680054,207.506042,13308.05957,217.240005
1/12/2018,1305.199951,208.791504,13841.19043,221.229996
1/16/2018,1304.859985,206.952286,11282.49023,221.529999
1/17/2018,1295,205.567917,11162.7002,217.5
1/18/2018,1293.319946,208.554184,11175.51953,220.330002
1/19/2018,1294.579956,211.1548,11521.75977,220.460007
1/22/2018,1327.310059,213.874069,10814.51953,227.580002
1/23/2018,1362.540039,217.117477,10858.23047,250.289993
1/24/2018,1357.51001,216.276962,11429.01953,261.299988
1/25/2018,1377.949951,216.880142,11175.87012,269.700012
1/26/2018,1402.050049,214.358627,11104.2002,274.600006
1/29/2018,1417.680054,212.924835,11233.9502,284.589996
1/30/2018,1437.819946,213.537888,10107.25977,278.799988
1/31/2018,1450.890015,214.427856,10226.86035,270.299988
2/1/2018,1390,216.227524,9114.719727,265.070007
2/2/2018,1429.949951,211.985443,8870.820313,267.429993
2/5/2018,1390,205.696457,6937.080078,254.259995
2/6/2018,1442.839966,206.131546,7701.25,265.720001
2/7/2018,1416.780029,208.949738,7592.720215,264.559998
2/8/2018,1350.5,196.35202,8260.69043,250.100006
2/9/2018,1339.599976,203.78804,8696.830078,249.470001
2/12/2018,1386.22998,209.503464,8911.269531,257.950012
2/13/2018,1414.51001,205.676697,8544.69043,258.269989
2/14/2018,1451.050049,207.436813,9485.639648,266
2/15/2018,1461.76001,215.268341,10033.75,280.269989
2/16/2018,1448.689941,218.274414,10188.73047,278.519989
2/20/2018,1468.349976,219.016006,11256.42969,278.549988
2/21/2018,1482.920044,227.955032,10481.66016,281.040009
2/22/2018,1485.339966,224.464478,9847.959961,278.140015
2/23/2018,1500,226.293793,10175.50977,285.929993
2/26/2018,1521.949951,225.473083,10326.5,294.160004
2/27/2018,1511.97998,223.940399,10594.75977,290.609985
2/28/2018,1512.449951,219.925751,10334.44043,291.380005
3/1/2018,1493.449951,220.331161,10929.37012,290.390015
3/2/2018,1500.25,220.608047,11043.12012,301.049988
3/5/2018,1523.609985,217.157013,11440.73047,315
3/6/2018,1537.640015,218.966568,10735.4502,325.220001
3/7/2018,1545,220.469604,9928.55957,321.160004
3/8/2018,1551.859985,220.291611,9316.719727,317
3/9/2018,1578.890015,227.688065,9252.759766,331.440002
3/12/2018,1598.390015,225.146744,9142.150391,321.299988
3/13/2018,1588.180054,223.87117,9160.120117,315.880005
3/14/2018,1591,224.674088,8217.700195,321.549988
3/15/2018,1582.319946,224.832687,8268.410156,321.089996
3/16/2018,1571.680054,227.776627,8283.230469,318.450012
3/19/2018,1544.930054,225.675217,8623.139648,313.480011
3/20/2018,1586.51001,229.560883,8920.709961,317.5
3/21/2018,1581.859985,226.260056,8911.349609,316.480011
3/22/2018,1544.920044,224.416351,8724.980469,306.700012
3/23/2018,1495.560059,224.664139,8934.799805,300.940002
3/26/2018,1555.859985,229.253601,7808.47998,320.350006
3/27/2018,1497.050049,229.550964,7959.779785,300.690002
3/28/2018,1431.420044,231.820892,7106.620117,285.769989
3/29/2018,1447.339966,231.513611,6853.759766,295.350006
4/2/2018,1371.98999,228.401123,7434.299805,280.290009
4/3/2018,1392.050049,231.424393,6815.5,283.670013
4/4/2018,1410.569946,229.422089,6790.450195,288.940002
4/5/2018,1451.75,233.724075,6634.859863,293.970001
4/6/2018,1405.22998,229.432007,6917.200195,288.850006
4/9/2018,1406.079956,230.393509,6871.069824,289.929993
4/10/2018,1436.219971,229.669907,6977.129883,298.070007
4/11/2018,1427.050049,228.976028,7927.72998,303.670013
4/12/2018,1448.5,229.451828,7899.109863,309.25
4/13/2018,1430.790039,228.302017,8022.509766,311.649994
4/16/2018,1441.5,230.314224,7921.629883,307.779999
4/17/2018,1503.829956,235.082077,8189.959961,336.059998
4/18/2018,1527.839966,236.103058,8301.820313,334.519989
4/19/2018,1556.910034,238.581146,8877.080078,332.700012
4/20/2018,1527.48999,236.836563,8935.719727,327.769989
4/23/2018,1517.859985,237.381729,9655.769531,318.690002
4/24/2018,1460.089966,229.788879,8873.620117,307.019989
4/25/2018,1460.170044,231.483871,9282.120117,305.76001
4/26/2018,1517.959961,248.414246,8938.469727,313.980011
4/27/2018,1572.619995,246.243408,9351.469727,311.76001
4/30/2018,1566.130005,239.612,9077.280273,312.459991
5/1/2018,1582.26001,245.509888,9232.19043,313.299988
5/2/2018,1569.680054,242.139694,9745.040039,313.359985
5/3/2018,1572.079956,243.676117,9699.610352,311.690002
5/4/2018,1580.949951,246.065002,9845.900391,320.089996
5/7/2018,1600.140015,248.305191,9196.129883,326.26001
5/8/2018,1592.390015,248.215988,9321.160156,326.890015
5/9/2018,1608,247.720367,9032.219727,330.299988
5/10/2018,1609.079956,247.532028,8421,329.600006
5/11/2018,1602.910034,247.720367,8486.669922,326.459991
5/14/2018,1601.540039,243.983398,8480.160156,328.529999
5/15/2018,1576.119995,244.934982,8344.780273,326.130005
5/16/2018,1587.280029,245.172867,8071.040039,328.190002
5/17/2018,1581.76001,244.389801,8247.910156,325.220001
5/18/2018,1574.369995,242.714615,8249.240234,324.179993
5/21/2018,1585.459961,246.193848,7992.75,331.820007
5/22/2018,1581.400024,246.035248,7505.77002,331.619995
5/23/2018,1601.859985,247.304047,7584.740234,344.720001
5/24/2018,1603.069946,250.029938,7475.359863,349.290009
5/25/2018,1610.150024,248.146591,7355.060059,351.290009
5/29/2018,1612.869995,243.646393,7393.02002,349.730011
5/30/2018,1624.890015,249.494675,7502.149902,353.540009
5/31/2018,1629.619995,249.276596,7530.549805,351.600006
6/1/2018,1641.540039,250.634613,7643.259766,359.929993
6/4/2018,1665.27002,253.152344,7629.399902,361.809998
6/5/2018,1696.349976,260.328918,7661.790039,365.799988
6/6/2018,1695.75,267.267609,7700.109863,367.450012
6/7/2018,1689.300049,269.656494,7627.52002,361.399994
6/8/2018,1683.98999,267.673981,7513.689941,360.570007
6/11/2018,1689.119995,267.406342,6556.939941,361.450012
6/12/2018,1698.75,270.806335,6310.430176,363.829987
6/13/2018,1704.859985,271.182953,6643.259766,379.929993
6/14/2018,1723.859985,271.798798,6396.709961,392.869995
6/15/2018,1715.969971,275.463837,6503.100098,391.980011
6/18/2018,1723.790039,279.824127,6741.279785,390.399994
6/19/2018,1734.780029,285.445862,6761.27002,404.980011
6/20/2018,1750.079956,285.952393,6720.640137,416.76001
6/21/2018,1730.219971,288.79303,6051.470215,415.440002
6/22/2018,1715.670044,290.412018,6166.540039,411.089996
6/25/2018,1663.150024,277.619141,6088.390137,384.480011
6/26/2018,1691.089966,281.194763,6141.569824,399.390015
6/27/2018,1660.51001,279.565887,5871.279785,390.390015
6/28/2018,1701.449951,280.181671,6203.799805,395.420013
6/29/2018,1699.800049,280.261169,6385.379883,391.429993
7/2/2018,1713.780029,279.09906,6509.580078,398.179993
7/3/2018,1693.959961,278.234924,6590.060059,390.519989
7/5/2018,1699.72998,275.861115,6602.02002,398.390015
7/6/2018,1710.630005,277.261566,6758.080078,408.25
7/9/2018,1739.02002,276.387512,6306.850098,418.970001
7/10/2018,1743.069946,270.547302,6394.359863,415.630005
7/11/2018,1755,277.768127,6253.600098,418.649994
7/12/2018,1796.619995,277.142395,6229.830078,413.5
7/13/2018,1813.030029,279.496338,6268.75,395.799988
7/16/2018,1822.48999,277.301331,7326.700195,400.480011
7/17/2018,1843.930054,280.13205,7383.390137,379.480011
7/18/2018,1842.920044,281.760925,7477.5,375.130005
7/19/2018,1812.969971,274.877808,7333.930176,364.230011
7/20/2018,1813.699951,275.294983,7405.399902,361.049988
7/23/2018,1802,269.911621,8395.820313,362.660004
7/24/2018,1829.23999,261.290344,8170.22998,357.320007
7/25/2018,1863.609985,260.42627,7937.25,362.869995
7/26/2018,1808,258.24115,8182.890137,363.089996
7/27/2018,1817.27002,258.936401,8230.870117,355.209991
7/30/2018,1779.219971,254.675415,7735.299805,334.959991
7/31/2018,1777.439941,260.883118,7610.899902,337.450012
8/1/2018,1797.170044,268.511169,7542.339844,338.380005
8/2/2018,1834.329956,274.877808,7417.600098,344.5
8/3/2018,1823.290039,277.609192,7017.890137,343.089996
8/6/2018,1847.75,278.244904,6723.209961,350.920013
8/7/2018,1862.47998,275.57309,6285.02002,351.829987
8/8/2018,1886.52002,284.979004,6543.240234,347.609985
8/9/2018,1898.52002,289.478394,6153.410156,349.359985
8/10/2018,1886.300049,289.339325,6242.540039,345.869995
8/13/2018,1896.199951,286.647675,6199.600098,341.309998
8/14/2018,1919.650024,285.565033,6274.220215,337.48999
8/15/2018,1882.619995,282.267456,6323.810059,326.399994
8/16/2018,1886.52002,285.773621,6591.160156,322.440002
8/17/2018,1882.219971,283.111725,6405.709961,316.779999
8/20/2018,1876.709961,282.823669,6491.109863,327.730011
8/21/2018,1883.420044,285.425964,6366.129883,338.019989
8/22/2018,1904.900024,289.567749,6538.950195,344.440002
8/23/2018,1902.900024,287.44223,6708.959961,339.170013
8/24/2018,1905.390015,295.934418,6749.560059,358.820007
8/27/2018,1927.680054,295.874817,7091.379883,364.579987
8/28/2018,1932.819946,297.404358,7052,368.48999
8/29/2018,1998.099976,298.606232,6998.759766,368.040009
8/30/2018,2002.380005,298.635986,7026.959961,370.980011
8/31/2018,2012.709961,296.540283,7203.459961,367.679993
9/4/2018,2039.51001,294.593536,6705.029785,363.600006
9/5/2018,1994.819946,287.849457,6515.419922,341.179993
9/6/2018,1958.310059,288.564606,6411.779785,346.459991
9/7/2018,1952.069946,292.080658,6200.160156,348.679993
9/10/2018,1939.01001,291.792603,6295.540039,348.410004
9/11/2018,1987.150024,284.68103,6337.109863,355.929993
9/12/2018,1990,283.310364,6492,369.950012
9/13/2018,1989.869995,283.459656,6486.009766,368.149994
9/14/2018,1970.189941,278.692841,6522.080078,364.559998
9/17/2018,1908.030029,273.269257,6346.439941,350.350006
9/18/2018,1941.050049,280.444336,6398.799805,367.649994
9/19/2018,1926.420044,278.115692,6505.899902,366.959991
9/20/2018,1944.300049,281.339966,6762.060059,365.359985
9/21/2018,1915.01001,284.832977,6716.600098,361.190002
9/24/2018,1934.359985,287.589508,6437.740234,369.609985
9/25/2018,1974.550049,289.380829,6462.600098,369.429993
9/26/2018,1974.849976,287.778625,6686.129883,377.880005
9/27/2018,2012.97998,292.027924,6635.379883,380.709991
9/28/2018,2003,293.371368,6603.75,374.130005
10/1/2018,2004.359985,284.136353,6525.470215,381.429993
10/2/2018,1971.310059,280.912079,6492.259766,377.140015
10/3/2018,1952.76001,284.614044,6579.790039,377.049988
10/4/2018,1909.420044,280.40451,6632.870117,363.649994
10/5/2018,1889.650024,281.539001,6589.939941,351.350006
10/8/2018,1864.420044,278.881927,6631.790039,349.100006
10/9/2018,1870.319946,282.802856,6581.069824,355.709991
10/10/2018,1755.25,273.587738,6209.470215,325.890015
10/11/2018,1719.359985,269.567291,6250.850098,321.100006
10/12/2018,1788.609985,275.996002,6267.27002,339.559998
10/15/2018,1760.949951,271.61734,6583.049805,333.130005
10/16/2018,1819.959961,258.371826,6574.52002,346.399994
10/17/2018,1831.72998,266.392761,6488.720215,364.700012
10/18/2018,1770.719971,265.089111,6469.279785,346.709991
10/19/2018,1764.030029,266.452484,6490.560059,332.670013
10/22/2018,1789.300049,266.452484,6470.220215,329.540009
10/23/2018,1768.699951,264.53186,6476.25,333.160004
10/24/2018,1664.199951,254.251892,6462.77002,301.829987
10/25/2018,1782.170044,260.501434,6457.209961,312.869995
10/26/2018,1642.810059,259.973999,6470.169922,299.829987
10/29/2018,1538.880005,255.247025,6313.910156,284.839996
10/30/2018,1530.420044,264.93985,6309.109863,285.809998
10/31/2018,1598.01001,267.487457,6342.609863,301.779999
11/1/2018,1665.530029,264.760712,6381.299805,317.380005
11/2/2018,1665.530029,264.014343,6394.660156,309.100006
11/5/2018,1627.800049,258.998779,6433.740234,315.440002
11/6/2018,1642.810059,262.282776,6479.720215,310.839996
11/7/2018,1755.48999,270.154449,6529.680176,327.5
11/8/2018,1754.910034,271.826294,6446.060059,317.920013
11/9/2018,1712.430054,273.020477,6377.990234,303.470001
11/12/2018,1636.849976,267.78598,6375.080078,294.070007
11/13/2018,1631.170044,263.427185,6339.169922,294.399994
11/14/2018,1599.01001,264.830383,5741.470215,286.730011
11/15/2018,1619.439941,258.361877,5647.5,290.059998
11/16/2018,1593.410034,263.337646,5586.27002,286.209991
11/19/2018,1512.290039,250.848465,4809.620117,270.600006
11/20/2018,1495.459961,253.983185,4441.810059,266.980011
11/21/2018,1516.72998,258.332001,4593.040039,262.130005
11/23/2018,1502.060059,261.227936,4343.419922,258.820007
11/26/2018,1581.329956,265.069214,3784.590088,261.429993
11/27/2018,1581.420044,267.278442,3822.98999,266.630005
11/28/2018,1677.75,272.473145,4263.549805,282.649994
11/29/2018,1673.569946,278.822235,4286.689941,288.75
11/30/2018,1690.170044,275.976105,4009.669922,286.130005
12/3/2018,1772.359985,275.020752,3871.409912,290.299988
12/4/2018,1668.400024,264.730835,3948.439941,275.329987
12/6/2018,1699.189941,265.109009,3485.179932,282.880005
12/7/2018,1629.130005,257.068176,3420.570068,265.140015
12/10/2018,1641.030029,253.973251,3467.159912,269.700012
12/11/2018,1643.23999,250.778793,3401.02002,265.320007
12/12/2018,1663.540039,248.470032,3485.590088,274.880005
12/13/2018,1658.380005,249.497314,3305.110107,276.019989
12/14/2018,1591.910034,248.350357,3235.47998,266.839996
12/17/2018,1520.910034,241.548431,3548.189941,262.799988
12/18/2018,1551.47998,244.001892,3715.850098,270.940002
12/19/2018,1495.079956,238.745865,3736.540039,266.769989
12/20/2018,1460.829956,234.766434,4137.660156,260.579987
12/21/2018,1377.449951,238.855576,3898.810059,246.389999
12/24/2018,1343.959961,233.729202,4081.949951,233.880005
12/26/2018,1470.900024,248.250626,3848.780029,253.669998
12/27/2018,1461.640015,247.811783,3646.090088,255.570007
12/28/2018,1478.02002,249.287857,3947.860107,256.079987
12/31/2018,1501.969971,247.333069,3747.389893,267.660004
1/2/2019,1539.130005,242.655487,3961.01001,267.660004
1/3/2019,1500.280029,239.055054,3835.860107,271.200012
1/4/2019,1575.390015,242.954697,3874.060059,297.570007
1/7/2019,1629.51001,245.777176,4050.399902,315.339996
1/8/2019,1656.579956,241.568375,4040.75,320.269989
1/9/2019,1659.420044,245.936768,4048.340088,319.959991
1/10/2019,1656.219971,245.537827,3668.149902,324.660004
1/11/2019,1640.560059,248.330414,3669.199951,337.589996
1/14/2019,1617.209961,243.523178,3703.899902,332.940002
1/15/2019,1674.560059,247.233322,3621.23999,354.640015
1/16/2019,1683.780029,246.196091,3643.98999,351.390015
1/17/2019,1693.219971,258.254059,3685.300049,353.190002
1/18/2019,1696.199951,266.751465,3648.050049,339.100006
1/22/2019,1632.170044,262.732147,3602.040039,325.160004
1/23/2019,1640.02002,272.436371,3572.050049,321.98999
1/24/2019,1654.930054,276.146545,3598.52002,326.670013
1/25/2019,1670.569946,283.407257,3582.889893,338.049988
1/28/2019,1637.890015,279.048828,3453.419922,335.660004
1/29/2019,1593.880005,274.121918,3418.25,328.899994
1/30/2019,1670.430054,276.32605,3467.209961,340.660004
1/31/2019,1718.72998,282.978394,3434.129883,339.5
2/1/2019,1626.22998,277.652527,3461.629883,339.850006
2/4/2019,1633.310059,280.325439,3431.23999,351.339996
2/5/2019,1658.810059,288.523651,3447.659912,355.809998
2/6/2019,1640.26001,287.12738,3394.889893,352.190002
2/7/2019,1614.369995,288.124725,3375.330078,344.709991
2/8/2019,1588.219971,289.391357,3660.030029,347.570007
2/11/2019,1591,294.078888,3611.340088,345.730011
2/12/2019,1638.01001,286.449158,3617.409912,359.970001
2/13/2019,1640,288.034943,3605.870117,351.769989
2/14/2019,1622.650024,286.41922,3588.719971,359.070007
2/15/2019,1607.949951,280.90387,3593.48999,356.869995
2/19/2019,1627.579956,278.490326,3924.23999,361.920013
2/20/2019,1622.099976,277.752258,3974.050049,359.910004
2/21/2019,1619.439941,252.339752,3937.040039,356.970001
2/22/2019,1631.560059,260.019348,3983.530029,363.019989
2/25/2019,1633,255.261993,3845.51001,363.910004
2/26/2019,1636.400024,252.140289,3817.879883,364.970001
2/27/2019,1641.089966,251.84108,3830.719971,362.869995
2/28/2019,1639.829956,250.275238,3823.370117,358.100006
3/1/2019,1671.72998,250.065796,3831.47998,357.320007
3/4/2019,1696.170044,247.91153,3731.280029,351.040009
3/5/2019,1692.430054,248.66951,3874.179932,354.299988
3/6/2019,1668.949951,247.941452,3874.97998,359.609985
3/7/2019,1625.949951,247.283188,3882.610107,352.600006
3/8/2019,1620.800049,249.856354,3868.02002,349.600006
3/11/2019,1670.619995,246.335709,3874.889893,358.859985
3/12/2019,1673.099976,239.364227,3888.570068,356.269989
3/13/2019,1690.810059,244.719986,3878.439941,361.209991
3/14/2019,1686.219971,247.25,3881.439941,358.820007
3/15/2019,1712.359985,244.270004,3927.080078,361.459991
3/18/2019,1742.150024,243.410004,3988.850098,363.440002
3/19/2019,1761.849976,248.759995,4024.139893,358.779999
3/20/2019,1797.27002,243.940002,4056.75,375.220001
3/21/2019,1819.26001,245.050003,3996.929932,377.869995
3/22/2019,1764.77002,239.25,4000.840088,361.01001
3/25/2019,1774.26001,242.559998,3924.550049,366.230011
3/26/2019,1783.76001,245.399994,3942.219971,359.970001
3/27/2019,1765.699951,247.580002,4045.97998,353.369995
3/28/2019,1773.420044,253.919998,4036.449951,354.609985
3/29/2019,1780.75,258.100006,4111.379883,356.559998
4/1/2019,1814.189941,249.449997,4906.930176,366.959991
4/2/2019,1813.97998,245.220001,4976.589844,367.720001
4/3/2019,1820.699951,253.110001,4913.359863,369.75
4/4/2019,1818.859985,248.940002,5047.22998,367.880005
4/5/2019,1837.280029,254.559998,5057.25,365.48999
4/8/2019,1849.859985,247.5,5201.299805,361.410004
4/9/2019,1835.839966,247.830002,5318.600098,364.709991
4/10/2019,1847.329956,248.940002,5048.560059,363.920013
4/11/2019,1844.069946,255.550003,5081.5,367.649994
4/12/2019,1843.060059,257.609985,5080.660156,351.140015
4/15/2019,1844.869995,258.899994,5212.810059,348.869995
4/16/2019,1863.040039,255.339996,5236.259766,359.459991
4/17/2019,1864.819946,265.25,5289.75,354.73999
4/18/2019,1861.689941,267.609985,5295.529785,360.350006
4/22/2019,1887.310059,266,5539.100098,377.339996
4/23/2019,1923.77002,270.200012,5454.580078,381.890015
4/24/2019,1901.75,283.420013,5162.669922,374.230011
4/25/2019,1902.25,276.450012,5234.089844,368.329987
4/26/2019,1950.630005,273.429993,5229.47998,374.850006
4/29/2019,1938.430054,268.869995,5350.640137,371.829987
4/30/2019,1926.52002,270.579987,5389.540039,370.540009
5/1/2019,1911.52002,271.459991,5500.720215,378.809998
5/2/2019,1900.819946,274.320007,5753.379883,379.059998
5/3/2019,1962.459961,279.75,5840.080078,385.029999
5/6/2019,1950.550049,282.019989,5819.569824,378.670013
5/7/2019,1921,277.390015,5998.709961,370.459991
5/8/2019,1917.77002,283.149994,6171.959961,364.369995
5/9/2019,1899.869995,282.160004,6358.290039,362.75
5/10/2019,1889.97998,278.369995,7191.359863,361.040009
5/13/2019,1822.680054,273.880005,7980.129883,345.26001
5/14/2019,1840.119995,272.859985,8183.830078,345.609985
